model,seed,episode,phase,opponent,result,reward,move_count,skill,difficulty,difficulty_name,epsilon,effective_epsilon,q_updates_enabled,q_updates,learned_states,avg_abs_q_change,max_abs_q_change,tactical_moves,epsilon_moves,q_policy_moves
No Tactical,1,13,train,strong,player_win,-10.0,5,100.0,5,Expert,0.5133420832795047,0.12833552081987618,1,26,17,0.0,0.0,0,0,2
No Tactical,1,14,train,strong,player_win,-10.0,5,100.0,5,Expert,0.48767497911552943,0.12191874477888236,1,28,18,0.0,0.0,0,0,2
No Tactical,1,15,train,strong,player_win,-10.0,5,100.0,5,Expert,0.46329123015975293,0.11582280753993823,1,30,19,0.0,0.0,0,0,2
No Tactical,1,16,train,strong,player_win,-10.0,5,100.0,5,Expert,0.44012666865176525,0.11003166716294131,1,32,20,0.0,0.0,0,0,2
No Tactical,1,17,train,strong,player_win,-10.0,5,100.0,5,Expert,0.41812033521917696,0.10453008380479424,1,34,21,0.0,0.0,0,0,2
No Tactical,1,18,train,strong,player_win,-10.0,5,100.0,5,Expert,0.3972143184582181,0.09930357961455452,1,36,21,0.0,0.0,0,1,1
No Tactical,1,19,train,strong,player_win,-10.0,5,100.0,5,Expert,0.37735360253530714,0.09433840063382679,1,38,22,0.0,0.0,0,0,2
No Tactical,1,20,train,strong,player_win,-10.0,5,100.0,5,Expert,0.35848592240854177,0.08962148060213544,1,40,23,0.0,0.0,0,0,2
No Tactical,1,21,train,strong,player_win,-10.0,5,100.0,5,Expert,0.34056162628811465,0.08514040657202866,1,42,24,0.0,0.0,0,0,2
No Tactical,1,22,train,strong,player_win,-10.0,5,100.0,5,Expert,0.3235335449737089,0.08088338624342722,1,44,25,0.0,0.0,0,0,2
No Tactical,1,23,train,strong,player_win,-10.0,5,100.0,5,Expert,0.30735686772502346,0.07683921693125587,1,46,26,0.0,0.0,0,1,1
No Tactical,1,24,train,strong,player_win,-10.0,5,100.0,5,Expert,0.2919890243387723,0.07299725608469307,1,48,27,0.0,0.0,0,0,2
No Tactical,1,25,train,strong,player_win,-10.0,5,100.0,5,Expert,0.27738957312183365,0.06934739328045841,1,50,28,0.0,0.0,0,0,2
No Tactical,1,26,train,strong,player_win,-10.0,5,100.0,5,Expert,0.263520094465742,0.0658800236164355,1,52,29,0.0,0.0,0,0,2
No Tactical,1,27,train,strong,player_win,-10.0,7,100.0,5,Expert,0.25034408974245487,0.06258602243561372,1,55,30,0.0,0.0,0,0,3
No Tactical,1,28,train,strong,player_win,-10.0,5,100.0,5,Expert,0.2378268852553321,0.059456721313833026,1,57,31,0.0,0.0,0,0,2
No Tactical,1,29,train,strong,player_win,-10.0,5,100.0,5,Expert,0.2259355409925655,0.05648388524814137,1,59,31,0.0,0.0,0,1,1
No Tactical,1,30,train,strong,player_win,-10.0,5,100.0,5,Expert,0.2146387639429372,0.0536596909857343,1,61,31,0.0,0.0,0,0,2
No Tactical,1,31,train,strong,player_win,-10.0,5,100.0,5,Expert,0.20390682574579033,0.05097670643644758,1,63,31,0.0,0.0,0,0,2
No Tactical,1,32,train,strong,player_win,-10.0,5,100.0,5,Expert,0.1937114844585008,0.05,1,65,32,0.0,0.0,0,0,2
No Tactical,1,33,train,strong,player_win,-10.0,5,100.0,5,Expert,0.18402591023557577,0.05,1,67,32,0.0,0.0,0,0,2
No Tactical,1,34,train,strong,player_win,-10.0,5,100.0,5,Expert,0.17482461472379698,0.05,1,69,33,0.0,0.0,0,0,2
No Tactical,1,35,train,strong,player_win,-10.0,5,100.0,5,Expert,0.16608338398760714,0.05,1,71,34,0.0,0.0,0,0,2
No Tactical,1,36,train,strong,player_win,-10.0,5,100.0,5,Expert,0.15777921478822676,0.05,1,73,35,0.0,0.0,0,0,2
No Tactical,1,37,train,strong,player_win,-10.0,5,100.0,5,Expert,0.14989025404881542,0.05,1,75,35,0.0,0.0,0,0,2
No Tactical,1,38,train,strong,player_win,-10.0,5,100.0,5,Expert,0.14239574134637464,0.05,1,77,36,0.0,0.0,0,0,2
No Tactical,1,39,train,strong,player_win,-10.0,5,100.0,5,Expert,0.1352759542790559,0.05,1,79,37,0.0,0.0,0,1,1
No Tactical,1,40,train,strong,player_win,-10.0,5,100.0,5,Expert,0.1285121565651031,0.05,1,81,38,0.0,0.0,0,0,2
No Tactical,1,41,train,strong,player_win,-10.0,5,100.0,5,Expert,0.12208654873684793,0.05,1,83,39,0.0,0.0,0,0,2
No Tactical,1,42,train,strong,player_win,-10.0,5,100.0,5,Expert,0.11598222130000553,0.05,1,85,40,0.0,0.0,0,0,2
No Tactical,1,43,train,strong,player_win,-10.0,5,100.0,5,Expert,0.11018311023500525,0.05,1,87,41,0.0,0.0,0,0,2
No Tactical,1,44,train,strong,player_win,-10.0,5,100.0,5,Expert,0.10467395472325498,0.05,1,89,41,0.0,0.0,0,0,2
No Tactical,1,45,train,strong,player_win,-10.0,5,100.0,5,Expert,0.09944025698709223,0.05,1,91,42,0.0,0.0,0,0,2
No Tactical,1,46,train,strong,player_win,-10.0,5,100.0,5,Expert,0.09446824413773762,0.05,1,93,43,0.0,0.0,0,0,2
No Tactical,1,47,train,strong,player_win,-10.0,5,100.0,5,Expert,0.08974483193085074,0.05,1,95,43,0.0,0.0,0,0,2
No Tactical,1,48,train,strong,player_win,-10.0,5,100.0,5,Expert,0.0852575903343082,0.05,1,97,43,0.0,0.0,0,0,2
No Tactical,1,49,train,strong,player_win,-10.0,5,100.0,5,Expert,0.08099471081759278,0.05,1,99,43,0.0,0.0,0,0,2
No Tactical,1,50,train,strong,player_win,-10.0,5,100.0,5,Expert,0.07694497527671314,0.05,1,101,43,0.0,0.0,0,0,2
No Tactical,1,51,train,strong,player_win,-10.0,5,100.0,5,Expert,0.07309772651287748,0.05,1,103,44,0.0,0.0,0,0,2
No Tactical,1,52,train,strong,player_win,-10.0,5,100.0,5,Expert,0.0694428401872336,0.05,1,105,45,0.0,0.0,0,0,2
No Tactical,1,53,train,strong,player_win,-10.0,5,100.0,5,Expert,0.0659706981778719,0.05,1,107,45,0.0,0.0,0,0,2
No Tactical,1,54,train,strong,player_win,-10.0,5,100.0,5,Expert,0.0626721632689783,0.05,1,109,45,0.0,0.0,0,0,2
No Tactical,1,55,train,strong,player_win,-10.0,5,100.0,5,Expert,0.059538555105529384,0.05,1,111,45,0.0,0.0,0,0,2
No Tactical,1,56,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05656162735025291,0.05,1,113,46,0.0,0.0,0,0,2
No Tactical,1,57,train,strong,player_win,-10.0,5,100.0,5,Expert,0.053733545982740265,0.05,1,115,47,0.0,0.0,0,1,1
No Tactical,1,58,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05104686868360325,0.05,1,117,47,0.0,0.0,0,0,2
No Tactical,1,59,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,119,47,0.0,0.0,0,0,2
No Tactical,1,60,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,121,47,0.0,0.0,0,1,1
No Tactical,1,61,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,123,48,0.0,0.0,0,0,2
No Tactical,1,62,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,125,49,0.0,0.0,0,0,2
No Tactical,1,63,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,127,49,0.0,0.0,0,0,2
No Tactical,1,64,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,129,50,0.0,0.0,0,0,2
No Tactical,1,65,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,131,51,0.0,0.0,0,0,2
No Tactical,1,66,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,133,52,0.0,0.0,0,0,2
No Tactical,1,67,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,135,53,0.0,0.0,0,0,2
No Tactical,1,68,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,137,53,0.0,0.0,0,0,2
No Tactical,1,69,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,139,53,0.0,0.0,0,0,2
No Tactical,1,70,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,141,54,0.0,0.0,0,1,1
No Tactical,1,71,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,143,54,0.0,0.0,0,0,2
No Tactical,1,72,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,145,54,0.0,0.0,0,0,2
No Tactical,1,73,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,147,55,0.0,0.0,0,0,2
No Tactical,1,74,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,149,55,0.0,0.0,0,0,2
No Tactical,1,75,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,151,56,0.0,0.0,0,0,2
No Tactical,1,76,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,153,56,0.0,0.0,0,0,2
No Tactical,1,77,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,155,57,0.0,0.0,0,0,2
No Tactical,1,78,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,157,58,0.0,0.0,0,0,2
No Tactical,1,79,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,159,58,0.0,0.0,0,0,2
No Tactical,1,80,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,161,59,0.0,0.0,0,0,2
No Tactical,1,81,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,163,59,0.0,0.0,0,0,2
No Tactical,1,82,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,165,60,0.0,0.0,0,0,2
No Tactical,1,83,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,167,60,0.0,0.0,0,0,2
No Tactical,1,84,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,169,61,0.0,0.0,0,1,1
No Tactical,1,85,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,171,62,0.0,0.0,0,0,2
No Tactical,1,86,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,173,63,0.0,0.0,0,0,2
No Tactical,1,87,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,175,63,0.0,0.0,0,0,2
No Tactical,1,88,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,177,64,0.0,0.0,0,0,2
No Tactical,1,89,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,179,64,0.0,0.0,0,0,2
No Tactical,1,90,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,181,64,0.0,0.0,0,1,1
No Tactical,1,91,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,183,64,0.0,0.0,0,0,2
No Tactical,1,92,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,185,64,0.0,0.0,0,0,2
No Tactical,1,93,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,187,64,0.0,0.0,0,0,2
No Tactical,1,94,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,189,64,0.0,0.0,0,0,2
No Tactical,1,95,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,191,65,0.0,0.0,0,0,2
No Tactical,1,96,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,193,65,0.0,0.0,0,0,2
No Tactical,1,97,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,195,65,0.0,0.0,0,0,2
No Tactical,1,98,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,197,65,0.0,0.0,0,0,2
No Tactical,1,99,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,199,66,0.0,0.0,0,1,1
No Tactical,1,100,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,201,66,0.0,0.0,0,0,2
No Tactical,1,101,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,203,66,0.0,0.0,0,0,2
No Tactical,1,102,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,205,66,0.0,0.0,0,0,2
No Tactical,1,103,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,207,67,0.0,0.0,0,0,2
No Tactical,1,104,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,209,68,0.0,0.0,0,0,2
No Tactical,1,105,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,211,68,0.0,0.0,0,1,1
No Tactical,1,106,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,213,68,0.0,0.0,0,0,2
No Tactical,1,107,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,215,68,0.0,0.0,0,0,2
No Tactical,1,108,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,217,69,0.0,0.0,0,0,2
No Tactical,1,109,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,219,69,0.0,0.0,0,0,2
No Tactical,1,110,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,221,70,0.0,0.0,0,0,2
No Tactical,1,111,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,223,70,0.0,0.0,0,0,2
No Tactical,1,112,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,225,70,0.0,0.0,0,1,1
No Tactical,1,113,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,227,70,0.0,0.0,0,0,2
No Tactical,1,114,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,229,70,0.0,0.0,0,0,2
No Tactical,1,115,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,231,70,0.0,0.0,0,0,2
No Tactical,1,116,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,233,70,0.0,0.0,0,0,2
No Tactical,1,117,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,235,71,0.0,0.0,0,0,2
No Tactical,1,118,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,237,71,0.0,0.0,0,1,1
No Tactical,1,119,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,239,71,0.0,0.0,0,1,1
No Tactical,1,120,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,241,71,0.0,0.0,0,1,1
No Tactical,1,121,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,243,72,0.0,0.0,0,0,2
No Tactical,1,122,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,245,72,0.0,0.0,0,0,2
No Tactical,1,123,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,247,72,0.0,0.0,0,0,2
No Tactical,1,124,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,249,72,0.0,0.0,0,1,1
No Tactical,1,125,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,251,72,0.0,0.0,0,0,2
No Tactical,1,126,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,253,72,0.0,0.0,0,0,2
No Tactical,1,127,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,255,72,0.0,0.0,0,0,2
No Tactical,1,128,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,257,72,0.0,0.0,0,0,2
No Tactical,1,129,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,259,72,0.0,0.0,0,1,1
No Tactical,1,130,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,261,73,0.0,0.0,0,0,2
No Tactical,1,131,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,263,73,0.0,0.0,0,0,2
No Tactical,1,132,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,265,73,0.0,0.0,0,0,2
No Tactical,1,133,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,267,73,0.0,0.0,0,0,2
No Tactical,1,134,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,269,73,0.0,0.0,0,0,2
No Tactical,1,135,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,271,73,0.0,0.0,0,0,2
No Tactical,1,136,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,273,74,0.0,0.0,0,0,2
No Tactical,1,137,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,275,75,0.0,0.0,0,0,2
No Tactical,1,138,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,277,75,0.0,0.0,0,0,2
No Tactical,1,139,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,279,75,0.0,0.0,0,0,2
No Tactical,1,140,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,281,75,0.0,0.0,0,0,2
No Tactical,1,141,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,283,75,0.0,0.0,0,0,2
No Tactical,1,142,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,285,75,0.0,0.0,0,0,2
No Tactical,1,143,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,287,75,0.0,0.0,0,0,2
No Tactical,1,144,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,289,75,0.0,0.0,0,0,2
No Tactical,1,145,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,291,75,0.0,0.0,0,0,2
No Tactical,1,146,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,293,75,0.0,0.0,0,0,2
No Tactical,1,147,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,295,75,0.0,0.0,0,0,2
No Tactical,1,148,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,297,75,0.0,0.0,0,0,2
No Tactical,1,149,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,299,75,0.0,0.0,0,1,1
No Tactical,1,150,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,301,76,0.0,0.0,0,0,2
No Tactical,1,151,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,303,76,0.0,0.0,0,0,2
No Tactical,1,152,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,305,76,0.0,0.0,0,0,2
No Tactical,1,153,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,307,76,0.0,0.0,0,0,2
No Tactical,1,154,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,309,76,0.0,0.0,0,0,2
No Tactical,1,155,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,311,76,0.0,0.0,0,0,2
No Tactical,1,156,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,313,76,0.0,0.0,0,0,2
No Tactical,1,157,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,315,76,0.0,0.0,0,1,1
No Tactical,1,158,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,317,76,0.0,0.0,0,0,2
No Tactical,1,159,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,319,76,0.0,0.0,0,0,2
No Tactical,1,160,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,321,76,0.0,0.0,0,0,2
No Tactical,1,161,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,323,76,0.0,0.0,0,0,2
No Tactical,1,162,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,325,76,0.0,0.0,0,0,2
No Tactical,1,163,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,327,76,0.0,0.0,0,0,2
No Tactical,1,164,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,329,76,0.0,0.0,0,0,2
No Tactical,1,165,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,331,76,0.0,0.0,0,1,1
No Tactical,1,166,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,333,76,0.0,0.0,0,0,2
No Tactical,1,167,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,335,77,0.0,0.0,0,0,2
No Tactical,1,168,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,337,77,0.0,0.0,0,0,2
No Tactical,1,169,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,339,77,0.0,0.0,0,0,2
No Tactical,1,170,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,341,77,0.0,0.0,0,1,1
No Tactical,1,171,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,343,78,0.0,0.0,0,0,2
No Tactical,1,172,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,345,78,0.0,0.0,0,0,2
No Tactical,1,173,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,347,78,0.0,0.0,0,0,2
No Tactical,1,174,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,349,78,0.0,0.0,0,0,2
No Tactical,1,175,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,351,78,0.0,0.0,0,0,2
No Tactical,1,176,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,353,78,0.0,0.0,0,0,2
No Tactical,1,177,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,355,78,0.0,0.0,0,0,2
No Tactical,1,178,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,357,78,0.0,0.0,0,0,2
No Tactical,1,179,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,359,78,0.0,0.0,0,0,2
No Tactical,1,180,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,361,78,0.0,0.0,0,0,2
No Tactical,1,181,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,363,78,0.0,0.0,0,0,2
No Tactical,1,182,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,365,78,0.0,0.0,0,0,2
No Tactical,1,183,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,367,78,0.0,0.0,0,0,2
No Tactical,1,184,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,369,78,0.0,0.0,0,0,2
No Tactical,1,185,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,371,78,0.0,0.0,0,0,2
No Tactical,1,186,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,373,78,0.0,0.0,0,0,2
No Tactical,1,187,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,375,78,0.0,0.0,0,0,2
No Tactical,1,188,train,strong,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,378,78,0.0,0.0,0,0,3
No Tactical,1,189,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,380,78,0.0,0.0,0,0,2
No Tactical,1,190,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,382,78,0.0,0.0,0,0,2
No Tactical,1,191,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,384,79,0.0,0.0,0,0,2
No Tactical,1,192,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,386,79,0.0,0.0,0,1,1
No Tactical,1,193,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,388,79,0.0,0.0,0,0,2
No Tactical,1,194,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,390,79,0.0,0.0,0,0,2
No Tactical,1,195,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,392,79,0.0,0.0,0,0,2
No Tactical,1,196,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,394,79,0.0,0.0,0,0,2
No Tactical,1,197,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,396,79,0.0,0.0,0,0,2
No Tactical,1,198,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,398,79,0.0,0.0,0,0,2
No Tactical,1,199,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,400,79,0.0,0.0,0,0,2
No Tactical,1,200,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,402,79,0.0,0.0,0,0,2
No Tactical,1,201,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,404,79,0.0,0.0,0,0,2
No Tactical,1,202,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,406,79,0.0,0.0,0,0,2
No Tactical,1,203,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,408,80,0.0,0.0,0,1,1
No Tactical,1,204,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,410,80,0.0,0.0,0,0,2
No Tactical,1,205,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,412,80,0.0,0.0,0,0,2
No Tactical,1,206,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,414,80,0.0,0.0,0,0,2
No Tactical,1,207,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,416,80,0.0,0.0,0,0,2
No Tactical,1,208,train,strong,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,418,80,0.0,0.0,0,0,2
